ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
TK-240076,2025-01-07 11:33,2025-01-07 11:37,2025-01-07 11:45,resolved,chat,C108917,VR902537,VA-HP-ST3,Product Enquiry,Normal,Chat Frontline,A3013,0,5,,,N,can i connect two my strata 3 headphones together,cx satisfied. issue: pre-sales query. shared cmopatibility info.,legacy_fd
TK-240078,2025-01-07 12:00,2025-01-07 12:28,2025-01-12 12:39,resolved,voice,C107056,,VA-SW-FIT,Other,Normal,Voice Frontline,A3025,0,,,,N,package not delivered even after 8 days - please resolve asap,re-shipped from warehouse. issue: shipment not rcvd. conf address with cx. //KOM,legacy_fd
TK-240079,2025-01-07 12:03,2025-01-07 13:22,2025-01-07 13:54,resolved,email,C108601,VR900403,VA-SW-FIT,App & Firmware,Normal,Email Frontline,A3022,0,,,,N,"product: the fit band
order: vr900403
purchased: 19 nov
issue: app not openiing after update
tried: reinstalled the app
expected: fix","Ticket raised for app crash on device page. Asked for phone model + OS. Cleared cache, resolved.",legacy_fd
TK-240080,2025-01-07 13:35,2025-01-07 14:24,2025-01-07 15:04,resolved,social,C107610,VR901685,VA-EB-AIR,Charging & Battery,Normal,Chat Frontline,A3014,0,3,,,Y,"dear sir/madam,

i am writing with reference to my order of airlite (vr901685) placed on december 07. the left one stopped charging since around diwali. i have cleaned the contacts with a cloth. i request you to kindly arrange a replacement.

sincerely,
gurpreet george",New unit shipped under DOA. Issue: left earbud not taking charge. Walked thhrough factory reset. -AD,legacy_fd
TK-240081,2025-01-07 15:45,2025-01-07 21:09,2025-01-10 21:26,resolved,email,C100789,,VA-HP-ST2,Delivery & Shipping,Normal,Logistics,A3030,0,3,,,N,Not acceptable at this price. Bought Strata 2 around 01/01 from Flipkart. I haven't received my order. I already checked with neighbours. Refund. Now.,re: shipment not received | conf address with cx -> re-shipped from warehouse,legacy_fd
TK-240082,2025-01-07 16:26,2025-01-07 17:23,2025-01-07 17:57,resolved,email,C108528,,VA-EB-PL1,Charging & Battery,Normal,Email Frontline,A3018,0,,,,Y,"Product: my Pulse
Purchased: 05-12-2024
Issue: plugging in does nothing on the case, cable works on my phone
Tried: charged for 6 hours nothing
Expected: refund",case not charging | asked cx to try different cablle + adaptor -> new unit shipped under doa ~Krishna,legacy_fd
TK-240083,2025-01-07 18:48,2025-01-07 19:42,2025-01-16 01:51,resolved,social,C106146,VR907314,VA-SW-NX1,Warranty & Repair,Normal,Escalations & Warranty,A3043,0,,,,N,"PRODUCT: THE NEXA SMARTWATCH
ORDER: VR907314
PURCHASED: 31/12
ISSUE: NO UPDATE ON MY REPAIR
TRIED: CALLED SERVICE CENTRE
EXPECTED: RESOLUTION",sorted,legacy_fd
TK-240084,2025-01-07 19:18,2025-01-07 19:41,2025-01-08 20:05,resolved,voice,C100279,,VA-HP-ST2,Returns & Refunds,Normal,Returns Desk,A3036,0,4,,,N,Honestly regretting this purchase. Got my Strata 2 headphones from Amazon 3 weeks back. whree is the money for the return. I already checked bank. Refund. Now.,Cx says rfnd not credited. Checked rfnd status on PG. rfnd conf credited. Will monitor. (SOP 3.1),legacy_fd
TK-240086,2025-01-07 22:10,2025-01-07 22:13,2025-01-07 22:30,resolved,chat,C105356,,VA-EB-AIR,App & Firmware,Normal,Chat Frontline,A3016,0,5,,,N,"hey
the vireo app keeps crashing
airlite
hello??","Ticket raised for app crash on device page. Known issue on iOS 18 - bug logged. Cleared cache, resolved. (SOP 5.4) -TK",legacy_fd
TK-240087,2025-01-07 22:16,2025-01-07 22:26,,open,chat,C105478,VR891842,VA-EB-AIR,Charging & Battery,Normal,Chat Frontline,A3016,0,,,,N,"Helllo Vireo,
the AiLrite buds purchased recently, order VR891842. App shows the left at 0 percent no matter how long its in the case.
I tried a different cable. Nothing changed.
How do I get ths fixed?","1. Left earbud not taking charge
2. conf FW 2.2.2
3. Replacement raised for full set -TK",legacy_fd
TK-240089,2025-01-08 00:44,2025-01-08 00:47,2025-01-08 01:04,resolved,chat,C103912,VR881495,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3029,0,5,249900,GW-OTHER,N,"This is very disappointing. I bought my Pulse on 30 Dec. my son ordered this without asking, please reverse. I already tried cancel button, greyed out. Refund. Now.","cancelled, refund initiated. issue: cancellation request. checked shipment status. -RM",legacy_fd
TK-240090,2025-01-08 06:38,2025-01-08 09:05,2025-01-20 10:13,resolved,email,C101115,,VA-SW-FIT,Warranty & Repair,Normal,Escalations & Warranty,A3039,0,3,,,N,"Dear Sir/Madam,

I am writing with reference to my order of my Nexa Fit band placed on 31-12-2024. The little metal pin fell out and now it won't stay on my wrist. I have bought a third-party strap. I request you to kindly arrange a replacement.

Yours faithfully,
Siddharth Jain
Kolkata",re: strap broken | checked warranty eligibility -> advised paid strap purchase (sop 5.4),legacy_fd
TK-240091,2025-01-08 08:11,2025-01-08 09:46,2025-01-08 10:09,closed,email,C107204,,VA-SP-ORB,Billing & Payments,High,Billing,A3034,0,3,600,DUP-PAYMENT,N,"namaste, got my orbit from amazon 10 days ago. payment was deducted but no order was created. i tried logging out and in. please call me on my registered number. thank you divya",- (sop 2.7),helpdesk
TK-240091,2025-01-08 08:11,2025-01-08 09:46,2025-01-08 10:09,closed,email,C107204,,VA-SP-ORB,Billing & Payments,High,Billing,A3034,0,3,60000,DUP-PAYMENT,N,"namaste, got my orbit from amazon 10 days ago. payment was deducted but no order was created. i tried logging out and in. please call me on my registered number. thank you divya",- (sop 2.7),legacy_fd
TK-240092,2025-01-08 09:10,2025-01-08 09:12,2025-01-08 09:33,resolved,chat,C105321,VR896918,VA-HP-ST3,Audio Quality,Normal,Chat Frontline,A3007,0,3,,,N,"Hey,
Bought Strata 3 around 26-11-2024 from Amazon. Static noise when playing music.
I tried different apps. Nothing changed.
Please resolve asap.",cx ok,legacy_fd
TK-240094,2025-01-08 10:16,2025-01-08 23:20,2025-01-13 23:37,resolved,email,C106678,VR890938,VA-EB-PL1,Delivery & Shipping,Normal,Logistics,A3031,1,,,,N,"Product: the Pulse buds
Order: VR890938
Purchased: 31 Dec
Issue: I haven't received my order
Tried: checked with neighbours
Expected: resolution","1. Order not delivered
2. Raised ticket with courier partner
3. Refund initiated as lost in transit",legacy_fd
TK-240095,2025-01-08 10:49,2025-01-08 12:15,2025-01-08 12:36,closed,email,C100913,VR898667,VA-HP-ST3,Charging & Battery,High,Email Frontline,A3022,0,4,,,N,"Product: my Strata 3 headphones
Purchased: 27 Dec
Issue: battery drains very fast, barely lasts 2 hours
Tried: turned off always-on display
Expected: refund","Ticket raised for battery draining fast. chk usage pattern w/ cx. Advised settings change, cx satisfied.",legacy_fd
TK-240096,2025-01-08 12:01,2025-01-08 12:03,2025-01-11 12:31,resolved,chat,C101812,,VA-HP-ST2,Delivery & Shipping,Normal,Logistics,A3029,0,,,,N,Ordeerd Strata 2 last month. Package not delivered even after 4 days. I checked with neighbours. Please advise.,refund initiated as lost in transit. issue: shipment not received. confirmed address with cx.,helpdesk
TK-240096,2025-01-08 12:01,2025-01-08 12:03,2025-01-11 12:31,resolved,chat,C101812,,VA-HP-ST2,Delivery & Shipping,Normal,Logistics,A3029,0,,,,N,Ordeerd Strata 2 last month. Package not delivered even after 4 days. I checked with neighbours. Please advise.,refund initiated as lost in transit. issue: shipment not received. confirmed address with cx.,legacy_fd
TK-240098,2025-01-08 16:10,2025-01-08 16:13,,pending,chat,C104354,VR890885,VA-EB-AIR,Charging & Battery,Normal,Chat Frontline,A3015,0,,,,N,"Hi Vireo support,
Bought the ArLite buds around 24 Nov from Flipkart. Battery draining even when not in use.
I turned off always-on display.
Very poor quality.
Kindly look into it",Replacement raised after test. Issue: battery draining fast. Checked FW 3.0.4. [closed],legacy_fd
TK-240100,2025-01-08 17:32,2025-01-09 01:53,2025-01-10 02:07,closed,email,C108017,,VA-EB-AIR,Billing & Payments,High,Billing,A3032,0,,161900,RETURN-QC-OK,N,"Hi, I bought airlite earbuds on 04/01. Still waiting for my refund. I emailed twice. Waiting for youur reply.","1. refund not credited
2. checked refund status on pg
3. refund of rs 1619 initiated to source ~Sneha",legacy_fd
TK-240101,2025-01-08 18:56,2025-01-09 09:28,2025-01-09 09:38,resolved,email,C104455,VR905869,VA-SW-FIT,Delivery & Shipping,Normal,Logistics,A3028,0,,,,N,"helo
the courier marked it delivered but nobody in my hoouse got anything
the fit band VR905869
pls repyl","cx reached out - order not delivered. confirmed address w/ cx. rto confirmed, reshipped.",helpdesk
TK-240101,2025-01-08 18:56,2025-01-09 09:28,2025-01-09 09:38,resolved,email,C104455,VR905869,VA-SW-FIT,Delivery & Shipping,Normal,Logistics,A3028,0,,,,N,"helo
the courier marked it delivered but nobody in my hoouse got anything
the fit band VR905869
pls repyl","cx reached out - order not delivered. confirmed address w/ cx. rto confirmed, reshipped.",legacy_fd
TK-240102,2025-01-08 19:39,2025-01-08 19:52,2025-01-08 20:08,resolved,chat,C103196,VR889118,VA-EB-PL1,Returns & Refunds,Normal,Returns Desk,A3036,0,3,31900,RETURN-QC-OK,N,"Hi team,
Got Pulse earbuds from vireo.in in December. You picked up the item 9 days ago and my money hasn't come back.
Please help.
Thaks & regards Nisha Rao",Cx reported refund pending. Checked reverse pickup QC status. Refund of Rs 319 initiated to source. Closing. (SOP 5.4),legacy_fd
TK-240104,2025-01-08 20:44,2025-01-08 20:45,2025-01-08 21:06,resolved,chat,C103585,VR896036,VA-HP-ST3,Returns & Refunds,Normal,Returns Desk,A3036,0,,,,N,"sir ji
the return was accepetd but the amount is nowhere in my accounnt
the strata 3
kindly do the needful",Cust contacted re refund not credited. chk reverse pkp QC status. ARN shared with cx. Will monitor. (SOP 5.4),helpdesk
TK-240104,2025-01-08 20:44,2025-01-08 20:45,2025-01-08 21:06,resolved,chat,C103585,VR896036,VA-HP-ST3,Returns & Refunds,Normal,Returns Desk,A3036,0,,,,N,"sir ji
the return was accepetd but the amount is nowhere in my accounnt
the strata 3
kindly do the needful",Cust contacted re refund not credited. chk reverse pkp QC status. ARN shared with cx. Will monitor. (SOP 5.4),legacy_fd
TK-240106,2025-01-08 21:19,2025-01-08 22:33,2025-01-08 22:55,resolved,email,C100543,,VA-SW-FIT,Billing & Payments,High,Billing,A3032,0,,100000,DUP-PAYMENT,N,"paid via UPI, amount deducted, no order confirmation","1. payment debited, no order
2. checked pg dashboard for txn
3. rfnd approved, rs 1000, 5-7 working days",legacy_fd
TK-240108,2025-01-09 06:21,2025-01-09 07:59,2025-01-09 08:20,resolved,email,C106216,VR885304,VA-EB-AIR,Other,Normal,Email Frontline,A3022,0,,,,N,"hii
please share invoice with gst number
airlite earbuds",cx: invoice not downloading | regenerated invoice -> gst invoice regenerated & shared,legacy_fd
TK-240109,2025-01-09 08:30,2025-01-09 08:42,2025-01-12 09:00,closed,chat,C104018,VR904257,VA-SW-FIT,Delivery & Shipping,Normal,Logistics,A3028,0,,159900,RETURN-QC-OK,N,"Hi Vireo support,
Ordder VR904257 (Nexa Fit). I ordered Nexxa Fit and got something else.
How do I get this fixed?",cx states incorrect product shipped. raised w/ warehouse. full rfnd processed (1599).,legacy_fd
TK-240110,2025-01-09 08:39,2025-01-09 11:32,2025-01-09 12:01,resolved,email,C102130,,VA-NB-ARC,Billing & Payments,High,Billing,A3032,0,,,,N,"Hello Vireo,
Got the neckband from vireo.in 2 weeks ago. Payment went through but I got no order id.
I waited 24 hours. Nothing changed.
Please resolve asap.
Awaiting response, Joseph Reddy","auto-refund confirmed within 5-7 days. issue: payment debited, no order. confirmed with payment gateway. ~Sneha",helpdesk
TK-240110,2025-01-09 08:39,2025-01-09 11:32,2025-01-09 12:01,resolved,email,C102130,,VA-NB-ARC,Billing & Payments,High,Billing,A3032,0,,,,N,"Hello Vireo,
Got the neckband from vireo.in 2 weeks ago. Payment went through but I got no order id.
I waited 24 hours. Nothing changed.
Please resolve asap.
Awaiting response, Joseph Reddy","auto-refund confirmed within 5-7 days. issue: payment debited, no order. confirmed with payment gateway. ~Sneha",legacy_fd
TK-240111,2025-01-09 11:23,2025-01-09 16:48,2025-01-09 17:04,resolved,email,C105840,VR886372,VA-NB-ARC,Audio Quality,High,Email Frontline,A3018,0,5,129900,DOA-REPL,N,"Hello Vireo,
Ordered the neckband in November. EVERYTHING SOUNDS LIKE IT IS COMING FROM ONE DIRECTION NOW.
I CHECKED BALANCE SETTINGS.
NOT WHAT I EXPECTED FROM VIREO.
KINDLY LOOK INTO IT.
PLEASE REVERT,","single side audio only | asked cx to cehck bud in case -> refund approved, rs 1299, 5-7 working days ~Krishna",legacy_fd
TK-240112,2025-01-09 12:07,2025-01-09 12:43,2025-01-09 13:14,resolved,social,C105223,,VA-EB-PL1,Audio Quality,Normal,Chat Frontline,A3010,0,,,,N,Pathetic experience honestly. This is regarding pulse 1. everyone on my calls says I sond like I'm underwater. I already tried different apps. Fix this or I am posting on twitter.,mic not working on calls | checked mic permissions on phone -> fw update advised ~Tenzin,legacy_fd
TK-240114,2025-01-09 12:56,2025-01-09 13:02,2025-01-09 13:16,resolved,chat,C107149,VR889457,VA-NB-ARC,Product Enquiry,Low,Chat Frontline,A3007,0,,,,N,this is very disappointing. i bought the neckband on 03 jan. coupon code not working. i already tried in caps. escalate this to someone senior.,cx ok,legacy_fd
TK-240115,2025-01-09 13:18,2025-01-09 13:24,2025-01-10 13:55,resolved,chat,C104584,VR897646,VA-AC-CH65,Returns & Refunds,Normal,Returns Desk,A3038,0,,,,N,"Hello Vireo, Bought your charger around 12/12 from vireo.in.  Still waiting for my refund. I checked bank. How do I get this fixed? Awaitng response Divya Patel","1. Refund delay
2. chk reverse pickup QC status
3. Refund confirmed credited",helpdesk
TK-240115,2025-01-09 13:18,2025-01-09 13:24,2025-01-10 13:55,resolved,chat,C104584,VR897646,VA-AC-CH65,Returns & Refunds,Normal,Returns Desk,A3038,0,,,,N,"Hello Vireo, Bought your charger around 12/12 from vireo.in.  Still waiting for my refund. I checked bank. How do I get this fixed? Awaitng response Divya Patel","1. Refund delay
2. chk reverse pickup QC status
3. Refund confirmed credited",legacy_fd
TK-240117,2025-01-09 17:53,2025-01-09 20:41,2025-01-12 20:55,resolved,voice,C108964,,VA-HP-ST3,Returns & Refunds,Normal,Returns Desk,A3036,0,3,140000,GW-OTHER,N,I have been a loyal customer and this is how you treat me.  Bought my Strata 3 headphones around 31-12-2024 from vireo.in. still waiting for my refund. I already emailed twice. Fix this or I am posting on twitter.,Ticet raised for rfnd delay. Checked reverse pkp QC status. Full rfnd processed (1400). Case closed with cx consent.,legacy_fd
TK-240119,2025-01-09 18:12,2025-01-09 18:41,2025-01-09 19:08,resolved,voice,C106573,,VA-EB-PL1,Charging & Battery,Normal,Voice Frontline,A3026,0,,,,Y,"I hear music in one ear only, other is mute
waiting for your reply",left side silent | asked cx to check bud in case -> rplc unit dispatched //AAD,legacy_fd
TK-240120,2025-01-09 18:33,2025-01-09 19:06,2025-01-10 19:21,resolved,social,C101770,,VA-HP-ST3,Returns & Refunds,Normal,Returns Desk,A3036,0,,1329800,GW-OTHER,N,"Hi team, Ordered the strata 3 10 days ago. Refund not received yet. I checked bank. Please advise. Regards,",Customer sattes rfnd delay. chk reverse pkp QC status. rfnd of Rs 13298 initiated to source. Closing. (SOP 3.1),legacy_fd
TK-240121,2025-01-09 19:09,2025-01-09 19:11,2025-01-09 19:22,resolved,chat,C104793,VR882961,VA-SW-FIT,Delivery & Shipping,High,Logistics,A3010,1,,1999,CANCEL,N,"Dear Sir/Madam, the fit band purchased in January, order VR882961.  Change of mind, please stop the shipment. I tied cancel button, greyed out. Really frustrating. Please call me on my registered number. Thanks",cx: order cancellation | cancelled before dispatch -> refunded rs 1999 | xfer chat frontline ~Tenzin,helpdesk
TK-240121,2025-01-09 19:09,2025-01-09 19:11,2025-01-09 19:22,resolved,chat,C104793,VR882961,VA-SW-FIT,Delivery & Shipping,High,Logistics,A3010,1,,199900,CANCEL,N,"Dear Sir/Madam, the fit band purchased in January, order VR882961.  Change of mind, please stop the shipment. I tied cancel button, greyed out. Really frustrating. Please call me on my registered number. Thanks",cx: order cancellation | cancelled before dispatch -> refunded rs 1999 | xfer chat frontline ~Tenzin,legacy_fd
TK-240122,2025-01-09 20:59,2025-01-09 21:03,2025-01-09 21:36,closed,chat,C109464,,VA-EB-PL1,Connectivity,Normal,Chat Frontline,A3012,0,,,,N,"Dear Sir/Madam, I bought the Pulse buds on 24 Nov. Bluetooth pairing fails every time. I forgot the device and tried again. Nothing changed. Please help. Thanks,","cx reported device not discoverable. walked through forget + re-pair. reset done, paired ok.",legacy_fd
TK-240124,2025-01-09 21:46,2025-01-09 21:54,2025-01-09 22:10,resolved,chat,C106365,VR895008,VA-SW-NX1,Delivery & Shipping,Normal,Logistics,A3030,0,5,,,N,"Dear Sir/Madam,

I am writing with reference to my order of the nexa smartwatch placed on 30-12-2024.  Package not delivered even after 19 days. I have checked the tracking page daily. I request you to look into this matter at the earliest.

Yours faithfully,
Steven Singh
Noida",Cx reported order not delivered. Confirmed address with cx. rfnd initiated as lost in transit.,helpdesk
